,LIMIT_BAL,80%,match 100,MatchA,Match J,Match JUN,MatchM,default,STAT_AUG,BILL_JUL,PAID_AUG,Bal_AUG,STAT_JUL,BILL_JUN,PAID_JUL,Bal_JUL,STAT_JUN,BILL_MAY,PAID_JUN,Bal_JUN,STAT_MAY,BILL_APR,PAID_MAY,Bal_MAY
19762,50000,40000,0,1,0,0,0,0,0,49400,0,49400,2,0,2000,-2000,2,0,0,0,-2,0,0,0
19763,220000,176000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19764,110000,88000,0,0,0,0,0,1,2,600,0,600,2,600,0,600,4,600,0,600,4,300,0,300
19765,210000,168000,0,0,0,0,0,0,-2,0,0,0,-2,6622,6622,0,-1,6506,298,6208,0,6511,1000,5511
19766,390000,312000,0,0,0,0,0,0,-2,1266,1266,0,-1,0,0,0,-1,0,0,0,-2,0,0,0
19767,300000,240000,0,1,1,0,0,0,0,282818,11001,271817,0,289012,12001,277011,0,123239,10001,113238,0,123812,5001,118811
19768,20000,16000,0,1,1,1,1,0,2,18359,2000,16359,0,19000,1400,17600,0,19600,1000,18600,0,19600,0,19600
19769,10000,8000,0,0,0,0,0,0,0,8162,1000,7162,0,6978,186,6792,0,2278,0,2278,0,0,0,0
19770,290000,232000,0,0,0,0,0,0,0,140607,10000,130607,0,131933,5000,126933,0,135606,6000,129606,0,132906,4700,128206
19771,200000,160000,0,0,0,0,0,0,-1,-61,0,-61,-2,-61,0,-61,-2,-61,0,-61,-2,-61,0,-61
19772,50000,40000,0,0,0,0,0,0,0,17494,1604,15890,0,18178,1288,16890,0,18541,651,17890,0,18929,674,18255
19773,10000,8000,0,0,0,0,0,0,4,2440,0,2440,3,2510,500,2010,2,2641,400,2241,2,2222,0,2222
19774,90000,72000,0,0,0,0,0,0,0,59492,2600,56892,0,68365,10000,58365,0,66832,0,66832,2,69248,3500,65748
19775,100000,80000,0,0,0,0,0,0,-1,1709,1709,0,-1,574,574,0,-1,556,556,0,-1,2306,2306,0
19776,170000,136000,0,0,0,0,0,0,-1,632,632,0,-1,416,200,216,0,416,416,0,-1,566,566,0
19777,50000,40000,0,0,0,0,0,0,-1,780,780,0,-1,216,216,0,-1,1080,864,216,-1,540,0,540
19778,50000,40000,0,0,0,0,0,0,0,10695,1297,9398,0,8841,448,8393,0,8140,449,7691,0,8267,419,7848
19779,60000,48000,0,1,0,0,0,0,0,59824,3572,56252,0,47655,2169,45486,0,27298,6000,21298,0,28303,4000,24303
19780,50000,40000,0,0,0,0,0,0,0,29550,1467,28083,0,29894,1201,28693,0,30125,1236,28889,0,30192,1103,29089
19781,280000,224000,0,0,0,0,0,0,-1,12261,12277,-16,-1,12610,12610,0,-1,3160,0,3160,0,9380,9380,0
19782,50000,40000,0,1,0,0,0,1,0,47434,1935,45499,0,20099,675,19424,0,18682,662,18020,0,18538,650,17888
19783,30000,24000,0,0,0,1,0,0,-1,0,0,0,-2,48514,48514,0,-1,49300,986,48314,0,691,691,0
19784,360000,288000,0,0,0,0,0,0,0,96288,6000,90288,0,100251,5000,95251,0,99983,4000,95983,0,122578,80000,42578
19785,50000,40000,0,0,0,0,0,0,-1,686,686,0,-1,527,527,0,-1,312,312,0,-1,442,442,0
19786,160000,128000,0,0,0,0,0,0,-2,390,390,0,-2,4080,4080,0,-2,3390,3390,0,-2,390,390,0
19787,100000,80000,0,0,0,0,0,0,-1,896,900,-4,-1,697,800,-103,-1,-302,0,-302,-1,999,2300,-1301
19788,450000,360000,0,0,0,0,0,1,-1,2218,2300,-82,-1,99,0,99,-1,99,0,99,-1,412,412,0
19789,100000,80000,0,0,0,0,0,0,0,59110,10047,49063,0,70052,20000,50052,0,84659,17000,67659,0,57648,5000,52648
19790,420000,336000,0,0,0,0,0,0,-2,34676,34682,-6,-2,48823,48919,-96,-2,74475,74481,-6,-2,47108,47108,0
19791,190000,152000,0,0,1,1,1,1,2,156765,15000,141765,2,159386,6600,152786,2,161870,6500,155370,2,165725,6500,159225
19792,20000,16000,0,0,0,0,0,1,-1,0,0,0,-1,2616,2616,0,-1,600,600,0,-1,0,780,-780
19793,160000,128000,0,0,0,0,0,0,-1,5117,5124,-7,-1,4730,4730,0,-1,6634,6635,-1,-1,3477,3477,0
19794,20000,16000,0,0,0,0,0,0,-2,-1400,0,-1400,-2,-1000,1000,-2000,-2,-1000,0,-1000,-2,0,1000,-1000
19795,150000,120000,0,0,0,0,0,1,-2,10268,10273,-5,-2,5872,5978,-106,-2,3068,3068,0,-2,2181,2181,0
19796,300000,240000,0,0,0,0,0,0,-1,14458,14458,0,-1,18061,18061,0,-1,8016,8016,0,-1,5768,5768,0
19797,220000,176000,0,0,0,0,0,1,-1,4688,4716,-28,-1,1621,1632,-11,-1,8522,8559,-37,-1,4149,4164,-15
19798,30000,24000,0,0,0,0,0,0,2,22120,1700,20420,2,21471,0,21471,2,21598,782,20816,0,23241,2000,21241
19799,60000,48000,0,0,0,0,0,0,0,18001,1500,16501,0,18048,500,17548,0,12583,700,11883,0,12754,500,12254
19800,200000,160000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19801,500000,400000,0,0,0,0,0,0,0,57052,3000,54052,0,62051,6000,56051,0,70198,10000,60198,0,72924,10000,62924
19802,450000,360000,0,0,0,0,0,0,0,2499,2499,0,-1,2499,2499,0,-1,0,0,0,-1,11071,11071,0
19803,50000,40000,0,0,0,0,0,0,0,34694,1662,33032,0,35503,1471,34032,0,2025,2125,-100,0,0,0,0
19804,130000,104000,0,1,1,1,0,0,2,115173,0,115173,2,108310,4000,104310,0,112083,5000,107083,0,81362,4000,77362
19805,430000,344000,0,0,0,0,0,0,-1,7566,7642,-76,-1,987,990,-3,-1,4870,4889,-19,-1,975,981,-6
19806,50000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
19807,30000,24000,1,1,1,1,0,0,0,38600,1400,37200,0,29400,1188,28212,0,30000,600,29400,0,0,0,0
19808,120000,96000,0,0,0,0,0,0,-1,389,389,0,-1,978,978,0,-1,0,0,0,-1,2358,2358,0
19809,200000,160000,0,0,0,0,0,0,0,110258,4001,106257,0,112451,4025,108426,0,115090,4451,110639,0,117064,4167,112897
19810,30000,24000,0,0,0,0,0,1,-1,5254,5280,-26,-2,15570,15587,-17,-1,10117,325,9792,0,1875,0,1875
19811,140000,112000,0,0,0,0,0,0,-1,330,330,0,-1,69,69,0,-1,-261,0,-261,-1,-591,0,-591
19812,20000,16000,0,0,0,0,0,0,0,13297,2852,10445,0,12418,0,12418,2,12581,500,12081,0,12305,700,11605
19813,500000,400000,0,0,0,0,0,0,-2,157,785,-628,-1,20697,20697,0,-1,23906,3766,20140,0,23906,0,23906
19814,80000,64000,0,0,0,0,0,0,0,1000,1000,0,-1,0,0,0,-1,0,0,0,-2,0,0,0
19815,110000,88000,0,0,0,0,0,1,0,38340,2000,36340,0,39018,1500,37518,0,40122,1500,38622,0,41069,1500,39569
19816,20000,16000,0,1,1,1,1,0,0,19844,3398,16446,2,19162,0,19162,3,18704,0,18704,2,19226,780,18446
19817,280000,224000,0,0,0,0,0,0,-2,5234,5234,0,-2,3316,3316,0,-2,2970,2970,0,-2,3978,3978,0
19818,70000,56000,0,0,0,0,0,0,2,31678,1200,30478,2,32255,1400,30855,2,32890,1300,31590,2,33595,1400,32195
19819,50000,40000,0,1,1,0,0,1,2,50148,1700,48448,2,48910,1500,47410,0,29848,1000,28848,0,26159,1000,25159
19820,190000,152000,0,1,0,0,0,1,0,192221,7171,185050,0,136916,5427,131489,0,99307,4000,95307,0,98753,3518,95235
19821,50000,40000,0,1,1,0,0,1,0,50021,2456,47565,0,49353,3288,46065,0,30439,1230,29209,0,29890,1085,28805
19822,290000,232000,0,1,0,0,0,0,0,275169,10490,264679,0,189354,6620,182734,0,193163,6700,186463,0,197303,7000,190303
19823,310000,248000,0,0,0,0,0,0,-2,1284,1000,284,-2,1088,1000,88,-2,892,1000,-108,-2,-304,304,-608
19824,50000,40000,0,0,0,0,0,0,2,29577,1000,28577,2,29529,1000,28529,0,28276,1000,27276,0,28768,1000,27768
19825,260000,208000,0,0,0,0,0,0,0,192782,10107,182675,0,189886,20000,169886,0,196398,10000,186398,0,194568,10000,184568
19826,290000,232000,0,1,0,0,0,1,2,288543,14000,274543,0,209443,9000,200443,0,132211,5000,127211,0,133946,5000,128946
19827,30000,24000,0,1,1,1,0,1,0,28638,1820,26818,0,28818,1000,27818,0,29439,621,28818,0,17685,354,17331
19828,200000,160000,0,0,0,0,0,0,0,147911,8000,139911,0,57903,5000,52903,0,60117,3000,57117,0,61828,3000,58828
19829,150000,120000,0,1,0,0,0,0,2,146001,6000,140001,0,113907,3937,109970,0,115578,4077,111501,0,111863,4504,107359
19830,30000,24000,0,0,0,0,0,1,2,23473,1300,22173,2,22798,0,22798,2,24420,2000,22420,2,23889,0,23889
19831,150000,120000,0,0,0,0,0,1,-2,1791,1791,0,-2,570,570,0,-2,0,0,0,-2,0,0,0
19832,310000,248000,0,1,0,0,0,0,0,279138,16800,262338,0,252703,11600,241103,0,248895,11000,237895,0,244026,10000,234026
19833,260000,208000,0,0,0,0,0,0,0,43986,10000,33986,0,45879,10390,35489,0,54264,10009,44255,0,59872,10000,49872
19834,50000,40000,0,1,1,1,1,1,0,48310,0,48310,2,50332,3000,47332,0,47492,3000,44492,0,50782,5000,45782
19835,50000,40000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19836,140000,112000,0,0,0,0,0,0,2,110174,5500,104674,0,111079,4900,106179,0,113439,5000,108439,0,114983,4112,110871
19837,360000,288000,0,0,0,0,0,0,-2,-1,0,-1,-2,-1,0,-1,-2,-1,0,-1,-2,-1,0,-1
19838,50000,40000,0,0,0,0,0,0,0,21482,1162,20320,0,18029,2184,15845,0,18705,871,17834,0,18698,500,18198
19839,50000,40000,0,0,0,0,0,0,-1,264,0,264,2,7300,7300,0,-1,0,0,0,-1,0,0,0
19840,180000,144000,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19841,120000,96000,0,0,0,0,0,0,-1,421,421,0,-1,4502,5000,-498,-1,6013,6013,0,-1,5094,0,5094
19842,400000,320000,0,0,0,0,0,0,0,186081,7000,179081,0,189987,7000,182987,0,193824,7000,186824,0,201699,11000,190699
19843,500000,400000,0,0,0,0,0,0,0,50783,5000,45783,0,53204,5012,48192,0,56946,10000,46946,0,58394,5000,53394
19844,500000,400000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19845,360000,288000,0,0,0,0,0,0,-1,7799,7799,0,-1,8506,8528,-22,-1,0,0,0,-1,4186,4186,0
19846,200000,160000,0,0,0,0,0,0,0,7357,3000,4357,0,9471,3000,6471,0,8538,0,8538,2,7685,1000,6685
19847,230000,184000,0,0,0,0,0,0,0,133281,4845,128436,0,123958,4291,119667,0,124474,4115,120359,0,120570,4274,116296
19848,20000,16000,0,1,1,1,1,1,3,18335,0,18335,2,19530,1500,18030,2,19076,0,19076,2,20444,1700,18744
19849,140000,112000,0,0,0,0,0,0,0,48149,3000,45149,0,50341,3000,47341,0,51897,3000,48897,0,53058,2000,51058
19850,10000,8000,1,1,1,1,1,0,0,10844,0,10844,2,10468,507,9961,0,10101,365,9736,0,9911,404,9507
19851,120000,96000,0,0,0,0,0,0,-1,-155,0,-155,-1,-155,0,-155,-2,745,2530,-1785,-1,542,542,0
19852,50000,40000,0,0,0,0,0,0,0,32563,1400,31163,0,27823,3000,24823,0,29130,3130,26000,0,28309,1062,27247
19853,100000,80000,0,0,0,0,0,0,0,42604,5000,37604,0,44607,3000,41607,2,45576,2000,43576,2,46495,1800,44695
19854,180000,144000,0,0,0,0,0,0,-1,5382,5393,-11,-1,3155,3159,-4,-1,1877,1881,-4,-1,4673,4678,-5
19855,60000,48000,0,0,0,0,0,0,0,23837,1600,22237,0,23078,1000,22078,0,22618,1000,21618,0,23950,2500,21450
19856,360000,288000,0,0,0,0,0,0,0,39017,5000,34017,0,0,0,0,0,6835,6835,0,-1,5562,0,5562
19857,160000,128000,0,0,0,0,0,0,2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19858,30000,24000,0,0,0,0,0,1,2,15410,0,15410,2,17149,2000,15149,0,18362,1500,16862,0,18919,1000,17919
19859,210000,168000,0,0,0,0,0,0,-1,4231,4231,0,-1,4221,4221,0,-1,4221,4221,0,-1,4483,4483,0
19860,20000,16000,0,0,0,1,1,0,0,18781,3000,15781,0,20632,6668,13964,0,20042,468,19574,0,20090,507,19583
19861,290000,232000,0,1,0,0,0,0,0,296084,12447,283637,0,218399,8973,209426,0,200461,6761,193700,0,204637,6983,197654
19862,310000,248000,0,0,0,0,0,0,-1,29935,20146,9789,0,20339,3000,17339,0,12924,512,12412,0,839,839,0
19863,20000,16000,0,0,1,1,1,0,-1,18884,14000,4884,0,18059,137,17922,0,18163,500,17663,0,16990,0,16990
19864,370000,296000,0,1,0,1,0,1,3,365461,0,365461,2,304436,10019,294417,0,311426,11000,300426,0,275628,10000,265628
19865,360000,288000,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19866,50000,40000,0,0,0,0,0,0,0,29341,1393,27948,0,29928,980,28948,0,29533,994,28539,0,28538,1024,27514
19867,70000,56000,0,0,0,0,0,0,0,20685,1500,19185,0,22142,1800,20342,0,23340,1700,21640,2,22817,0,22817
19868,290000,232000,0,0,0,0,0,0,0,103299,3500,99799,0,104583,3500,101083,0,106447,4000,102447,0,104045,4000,100045
19869,80000,64000,0,0,0,0,0,0,-2,2676,22670,-19994,-2,-4,0,-4,-2,-4,0,-4,-2,-4,0,-4
19870,30000,24000,0,1,1,1,1,0,0,26829,1600,25229,0,26839,1000,25839,0,27449,1000,26449,0,25125,1000,24125
19871,90000,72000,0,0,0,0,0,0,0,23539,3539,20000,0,28986,9000,19986,0,27079,650,26429,0,21966,584,21382
19872,20000,16000,1,1,1,1,1,0,3,22922,1500,21422,2,22140,18,22122,2,19170,2383,16787,0,17170,0,17170
19873,330000,264000,0,0,0,0,0,0,0,32912,10000,22912,0,36710,5000,31710,0,40442,5000,35442,0,42283,5000,37283
19874,140000,112000,0,0,0,0,0,0,2,47722,0,47722,2,50411,3800,46611,2,49473,0,49473,2,50649,2000,48649
19875,50000,40000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,-2,0,0,0,-2,0,0,0
19876,310000,248000,0,1,1,1,1,1,2,264482,0,264482,2,280240,20000,260240,2,285805,10000,275805,2,272059,0,272059
19877,20000,16000,0,0,0,1,1,0,0,16153,1500,14653,0,18175,2300,15875,0,19876,2000,17876,0,19419,0,19419
19878,180000,144000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
19879,70000,56000,0,0,0,0,0,0,0,36620,1626,34994,0,32163,1760,30403,0,29620,841,28779,0,23384,1000,22384
19880,390000,312000,0,0,0,0,0,1,0,95039,3950,91089,0,85806,2627,83179,0,76981,2044,74937,0,69641,2344,67297
19881,240000,192000,0,0,0,0,0,0,-1,3001,3001,0,-1,6861,6866,-5,-1,4681,4681,0,-1,2729,2729,0
19882,230000,184000,0,1,0,0,0,0,0,214585,10000,204585,0,170063,10000,160063,0,176893,10000,166893,0,183699,10000,173699
19883,240000,192000,0,1,0,0,1,1,0,227281,8800,218481,0,195027,7000,188027,0,199186,7200,191986,0,203475,7500,195975
19884,50000,40000,1,1,1,1,1,1,0,77330,2671,74659,0,70579,2396,68183,0,63751,2177,61574,0,56977,2146,54831
19885,500000,400000,0,0,0,0,0,0,0,359940,15773,344167,0,345238,10393,334845,0,274743,10580,264163,0,250930,120081,130849
19886,50000,40000,0,0,0,0,0,1,0,33311,1800,31511,0,18033,3000,15033,0,18740,1000,17740,0,19408,1000,18408
19887,350000,280000,0,0,0,0,0,0,0,280478,200000,80478,0,143142,0,143142,0,160442,135000,25442,0,98479,0,98479
19888,200000,160000,0,0,0,0,0,0,0,80592,3000,77592,0,86216,7000,79216,0,88071,3400,84671,0,90842,4400,86442
19889,130000,104000,0,0,0,0,0,1,0,9883,1164,8719,0,10079,360,9719,0,10289,372,9917,0,10495,376,10119
19890,60000,48000,0,0,0,0,0,0,2,28736,8000,20736,0,42733,15000,27733,0,46404,9000,37404,0,37993,10000,27993
19891,80000,64000,0,1,0,0,0,0,0,77025,4000,73025,0,66725,2784,63941,0,21604,1882,19722,0,9352,1000,8352
19892,200000,160000,0,0,0,0,0,0,-1,0,0,0,-2,2989,2989,0,-1,9059,9059,0,-1,52248,52546,-298
19893,500000,400000,0,0,0,0,0,0,0,96888,3417,93471,0,16476,3000,13476,0,12534,1276,11258,0,394163,388071,6092
19894,20000,16000,0,0,1,1,1,0,0,20498,4500,15998,0,19509,0,19509,2,20038,1600,18438,2,18982,0,18982
19895,50000,40000,0,0,0,0,0,0,0,8234,1200,7034,0,8595,500,8095,0,8955,500,8455,0,9305,500,8805
19896,50000,40000,0,0,0,0,0,0,0,11204,1192,10012,0,12214,1202,11012,0,12458,446,12012,0,12719,462,12257
19897,360000,288000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19898,20000,16000,0,0,0,1,1,1,0,16176,1300,14876,0,18204,2300,15904,0,17614,0,17614,2,18826,1500,17326
19899,200000,160000,0,0,0,0,0,1,-1,0,0,0,-1,148,148,0,-1,148,0,148,0,198,198,0
19900,200000,160000,0,0,0,0,0,0,0,91499,3000,88499,0,93317,3000,90317,0,96110,4000,92110,0,98906,4000,94906
19901,500000,400000,0,0,0,0,0,0,2,11000,2000,9000,0,13000,2000,11000,0,0,0,0,0,0,0,0
19902,120000,96000,0,0,0,0,0,1,2,91057,4100,86957,2,91981,3300,88681,2,89605,0,89605,2,95245,7100,88145
19903,50000,40000,0,0,0,0,0,0,-1,1134,1134,0,-1,3067,3067,0,-1,5496,5496,0,-1,1194,1194,0
19904,130000,104000,0,0,0,0,0,0,0,37927,1950,35977,0,38993,2000,36993,0,39628,1580,38048,0,42136,3310,38826
19905,200000,160000,0,0,0,0,0,0,-1,200,200,0,-1,959,959,0,-1,759,0,759,0,1317,931,386
19906,100000,80000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,79679,79679,0,-1,79691,3300,76391
19907,50000,40000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19908,200000,160000,0,0,0,0,0,0,-2,3538,3555,-17,-2,17091,17175,-84,-2,2413,2435,-22,-2,1301,1307,-6
19909,50000,40000,1,1,0,0,0,0,2,50024,0,50024,2,29381,800,28581,0,28957,808,28149,0,28435,1200,27235
19910,140000,112000,0,0,0,0,0,1,-2,1824,3000,-1176,-1,1508,0,1508,0,300,0,300,0,-206,0,-206
19911,280000,224000,0,0,0,0,0,0,-1,13454,13488,-34,-1,5549,5572,-23,0,1260,1263,-3,-1,26271,26398,-127
19912,180000,144000,0,0,0,0,0,1,-2,98458,4207,94251,-2,89384,3500,85884,-2,88315,4000,84315,-2,84320,5000,79320
19913,30000,24000,0,1,1,1,1,0,4,29367,0,29367,4,28605,0,28605,3,27855,0,27855,2,29649,2400,27249
19914,200000,160000,0,0,0,0,0,0,0,65728,3042,62686,0,64490,2100,62390,0,53186,2008,51178,0,52136,2508,49628
19915,110000,88000,0,1,0,0,0,0,0,108831,5000,103831,0,79455,3043,76412,0,54971,2000,52971,0,57257,3000,54257
19916,180000,144000,0,0,0,0,1,1,0,51686,7000,44686,0,2594,0,2594,2,171716,171716,0,-1,181693,13400,168293
19917,180000,144000,0,0,0,0,0,0,-1,30418,30418,0,-1,31370,31370,0,-1,13496,13496,0,-1,23943,12000,11943
19918,150000,120000,0,0,0,0,0,0,-1,3087,3087,0,-1,2887,2887,0,-1,2887,2887,0,-1,2887,2887,0
19919,50000,40000,0,0,0,0,0,0,0,2865,1056,1809,0,3878,1069,2809,0,4809,1000,3809,0,5726,1000,4726
19920,720000,576000,0,0,0,0,0,0,0,105582,8043,97539,0,104501,10092,94409,0,83504,3020,80484,0,79411,2591,76820
19921,140000,112000,0,0,0,0,0,1,2,450,0,450,2,450,0,450,3,1450,1000,450,3,1150,0,1150
19922,80000,64000,0,0,0,0,0,0,-2,0,0,0,-2,16638,16638,0,-1,18367,2000,16367,0,33081,15081,18000
19923,50000,40000,0,0,0,0,0,0,0,34941,1700,33241,0,34243,1502,32741,0,28014,1000,27014,0,28528,1200,27328
19924,170000,136000,0,0,0,0,0,0,-1,2446,2446,0,-1,720,720,0,-1,236,236,0,-1,210,210,0
19925,50000,40000,0,0,0,0,0,1,2,32700,3304,29396,2,28768,4,28764,2,29639,2230,27409,2,28629,0,28629
19926,90000,72000,0,0,0,0,0,1,2,16846,0,16846,2,20559,4000,16559,2,19933,0,19933,2,21454,2000,19454
19927,420000,336000,0,0,0,0,0,0,0,134188,10000,124188,0,121983,10000,111983,0,111256,11256,100000,0,103481,13841,89640
19928,100000,80000,0,0,0,0,0,0,0,74239,2515,71724,0,75704,2516,73188,0,55704,4022,51682,0,56810,2032,54778
19929,200000,160000,0,0,0,0,0,0,-1,10190,10190,0,-1,10190,10190,0,-1,10594,10594,0,-1,11193,11193,0
19930,360000,288000,0,0,0,0,0,0,-1,1090,1096,-6,-1,780,780,0,-1,390,0,390,0,388,388,0
19931,30000,24000,0,0,0,0,1,1,0,13375,1210,12165,0,2592,1000,1592,0,30094,30000,94,0,29147,1046,28101
19932,20000,16000,0,0,0,0,0,0,0,7215,1060,6155,0,1520,30,1490,0,0,0,0,0,0,0,0
19933,10000,8000,0,0,0,0,0,0,2,2735,2735,0,-1,4564,4564,0,-1,0,0,0,-1,0,0,0
19934,50000,40000,0,0,0,0,0,0,0,30580,1600,28980,0,15365,1000,14365,0,15587,1000,14587,0,15940,1000,14940
19935,30000,24000,0,0,0,0,0,0,0,6214,2259,3955,0,3311,0,3311,2,4430,1500,2930,0,906,425,481
19936,200000,160000,0,0,0,0,0,0,-1,10,15,-5,0,1010,1000,10,0,2230,2000,230,-1,1191,1191,0
19937,420000,336000,0,0,0,0,0,0,0,24524,10026,14498,0,21318,1606,19712,0,21496,2006,19490,0,19704,707,18997
19938,230000,184000,0,0,0,0,0,0,-1,8888,8888,0,-1,4932,4932,0,-1,10986,10986,0,-1,5081,5081,0
19939,50000,40000,0,1,0,0,0,0,0,49381,2000,47381,0,9999,324,9675,0,8793,1000,7793,0,9138,1000,8138
19940,110000,88000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19941,30000,24000,0,0,0,0,0,0,0,27835,5000,22835,0,24743,1000,23743,0,28020,20000,8020,0,25607,3000,22607
19942,240000,192000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19943,230000,184000,0,0,0,0,0,1,-1,0,0,0,-1,780,780,0,-1,0,0,0,-1,0,0,0
19944,20000,16000,0,0,0,0,0,1,2,5685,1095,4590,0,6490,900,5590,0,6837,596,6241,2,6435,0,6435
19945,60000,48000,0,0,0,1,1,0,-2,4028,4028,0,-1,59334,56626,2708,0,54526,2100,52426,0,58575,5000,53575
19946,230000,184000,0,0,0,0,0,0,-1,59835,2300,57535,0,60963,2200,58763,0,59337,2200,57137,0,71089,25000,46089
19947,270000,216000,0,0,0,0,0,0,0,12273,2273,10000,0,12014,2014,10000,0,10597,597,10000,0,31182,31182,0
19948,300000,240000,0,0,0,0,0,0,0,7198,7217,-19,0,6975,7023,-48,-1,9356,9383,-27,-1,3697,3714,-17
19949,150000,120000,0,0,0,0,0,0,-1,360,360,0,-1,16133,16133,0,-1,22309,7000,15309,0,22377,796,21581
19950,20000,16000,0,0,0,1,1,1,-1,724,724,0,-1,18589,18589,0,-1,18985,1000,17985,0,19531,1000,18531
19951,110000,88000,0,0,0,0,0,0,0,82828,3300,79528,0,47978,1700,46278,0,47276,1900,45376,0,48109,1770,46339
19952,60000,48000,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0
19953,200000,160000,0,0,0,0,0,0,-2,348,348,0,-2,359,359,0,-2,672,672,0,-2,1620,1620,0
19954,50000,40000,0,0,0,0,0,0,0,33757,5008,28749,0,23332,3013,20319,0,23782,5035,18747,0,16816,5001,11815
19955,20000,16000,0,0,0,1,1,1,0,14740,0,14740,3,18188,4000,14188,2,17630,0,17630,5,16780,0,16780
19956,310000,248000,0,0,0,0,0,0,-2,5781,1000,4781,-2,7754,4000,3754,-2,12315,5000,7315,-2,14099,5000,9099
19957,250000,200000,0,0,0,0,0,0,-1,45964,46224,-260,-1,6496,6496,0,-1,11108,11108,0,-1,3321,3321,0
19958,180000,144000,0,0,0,0,0,1,0,28958,1526,27432,0,29864,1432,28432,0,30632,1200,29432,0,31274,1072,30202
19959,50000,40000,0,1,0,0,0,0,2,50733,2504,48229,0,30363,1200,29163,0,30444,1500,28944,0,30482,1100,29382
19960,300000,240000,0,0,0,0,0,0,-1,3050,3331,-281,-1,1760,1760,0,-1,0,0,0,-1,0,0,0
19961,200000,160000,0,0,0,0,0,0,-2,5738,5738,0,-2,0,1626,-1626,-2,2244,2244,0,-2,66000,66000,0
19962,110000,88000,0,0,0,0,0,0,0,37745,2000,35745,0,34519,2000,32519,0,29541,2000,27541,0,42400,16468,25932
19963,50000,40000,0,0,0,0,0,1,0,27762,1243,26519,0,19238,3991,15247,0,15585,712,14873,0,15892,715,15177
19964,150000,120000,0,0,0,0,0,0,-1,12870,12884,-14,-1,11173,251,10922,0,1719,39,1680,0,413,414,-1
19965,50000,40000,0,1,1,1,1,0,2,46320,1700,44620,2,45290,0,45290,2,48322,3760,44562,2,49094,1700,47394
19966,100000,80000,0,0,0,0,0,1,0,61574,7500,54074,0,62470,2500,59970,3,61198,0,61198,3,62524,2500,60024
19967,120000,96000,0,0,0,0,0,0,-1,0,0,0,-1,680,680,0,-1,0,0,0,-1,0,0,0
19968,230000,184000,0,1,1,0,0,0,0,216287,8502,207785,0,215927,8350,207577,0,174259,6200,168059,0,174486,6500,167986
19969,70000,56000,0,0,0,0,0,1,0,43514,0,43514,2,44489,2000,42489,0,45617,2000,43617,0,46702,2000,44702
19970,360000,288000,0,0,0,0,0,0,-2,15390,10048,5342,-2,7090,35,7055,-2,2115,2126,-11,-2,20075,21220,-1145
19971,80000,64000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19972,150000,120000,0,0,0,0,0,0,0,106500,4648,101852,0,104670,2000,102670,0,55442,2889,52553,0,55936,2700,53236
19973,20000,16000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
19974,150000,120000,0,0,0,0,0,1,-2,6731,6731,0,-2,0,0,0,-2,1800,1800,0,-2,0,0,0
19975,130000,104000,0,0,0,0,0,0,-2,7569,22271,-14702,-2,8130,8526,-396,-2,544,544,0,-2,148,148,0
19976,210000,168000,0,0,0,0,0,0,0,53107,4000,49107,0,53717,2350,51367,0,53255,2000,51255,0,55160,3000,52160
19977,270000,216000,0,0,0,0,0,1,2,63082,0,63082,2,73568,20000,53568,0,77642,5000,72642,0,73452,10000,63452
19978,30000,24000,0,1,1,1,1,0,0,25499,0,25499,2,25778,1000,24778,0,28708,3352,25356,0,30520,2300,28220
19979,360000,288000,0,0,0,0,0,0,-2,3118,3133,-15,-2,0,0,0,-2,162,162,0,-2,4857,4881,-24
19980,140000,112000,0,0,0,0,0,1,-1,4739,0,4739,2,4739,0,4739,0,0,0,0,0,0,0,0
